Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,No,Travel_Rarely,1283,Research & Development,14,5,Life Sciences,1,842,3,Female,34,3,5,Research Director,3,Single,12273,5033,2,Y,Yes,13,3,3,80,3,40,2,3,34,34,1,34
57,No,Travel_Rarely,421,Research & Development,21,2,Other,1,843,2,Male,67,4,2,Manufacturing Director,4,Married,7086,24418,1,Y,No,23,2,2,80,1,25,3,4,22,19,1,17
36,Yes,Travel_Rarely,1327,Research & Development,17,3,Human Resources,1,844,1,Male,48,2,3,Manager,3,Married,12210,11959,0,Y,No,15,2,2,80,3,24,3,1,11,8,12,8
59,No,Travel_Frequently,222,Sales,27,1,Medical,1,845,4,Female,56,3,1,Manager,4,Divorced,6254,11324,3,Y,Yes,14,4,3,80,0,31,2,4,23,23,1,22
58,No,Travel_Rarely,240,Research & Development,25,2,Life Sciences,1,846,2,Male,42,4,2,Research Director,1,Married,7489,3201,1,Y,No,11,3,4,80,2,40,5,4,39,36,5,34
54,No,Travel_Rarely,775,Research & Development,27,2,Medical,1,847,2,Female,38,3,2,Manufacturing Director,1,Married,7502,18632,0,Y,Yes,20,2,4,80,0,19,5,3,8,4,3,4
23,No,Travel_Rarely,1464,Research & Development,14,4,Life Sciences,1,848,2,Male,46,3,4,Research Scientist,4,Married,4635,10003,4,Y,No,14,4,3,80,2,8,3,3,12,8,5,6
43,No,Travel_Rarely,1385,Research & Development,26,2,Technical Degree,1,849,1,Male,73,2,2,Manager,1,Married,19999,28471,1,Y,No,14,3,2,80,1,40,1,2,39,35,4,33
51,Yes,Travel_Rarely,145,Sales,27,4,Technical Degree,1,850,3,Female,74,4,4,Sales Representative,3,Married,2656,23660,3,Y,Yes,21,3,2,80,1,15,2,4,16,14,2,14
23,No,Travel_Frequently,1284,Sales,24,3,Other,1,851,3,Female,71,3,3,Manager,3,Married,7044,26805,2,Y,No,22,3,3,80,0,7,1,4,6,6,2,4
54,No,Travel_Rarely,917,Research & Development,5,5,Life Sciences,1,852,2,Female,80,4,5,Manufacturing Director,4,Married,12085,4675,0,Y,Yes,20,2,4,80,0,26,2,3,16,12,6,12
50,No,Travel_Rarely,1480,Research & Development,10,4,Medical,1,853,3,Male,87,2,4,Manager,2,Divorced,15883,11476,0,Y,Yes,23,4,4,80,2,33,1,2,23,22,2,22
39,Yes,Travel_Rarely,199,Research & Development,6,5,Life Sciences,1,854,4,Female,87,1,5,Research Director,1,Married,6530,21259,2,Y,Yes,14,3,3,80,3,12,3,3,1,0,6,0
38,No,Travel_Frequently,340,Sales,28,5,Medical,1,855,4,Male,59,3,5,Sales Representative,3,Divorced,3418,10512,0,Y,No,13,3,3,80,0,35,1,3,34,32,5,30
23,No,Non-Travel,576,Research & Development,10,5,Technical Degree,1,856,3,Male,34,3,5,Manager,3,Married,15006,9294,0,Y,No,17,4,4,80,3,40,5,3,27,26,4,24
23,No,Travel_Rarely,625,Research & Development,11,5,Life Sciences,1,857,3,Male,37,4,5,Manager,2,Divorced,12589,18411,3,Y,No,11,1,3,80,0,20,1,3,18,18,2,18
21,No,Travel_Rarely,658,Research & Development,26,4,Marketing,1,858,2,Male,66,4,4,Research Director,4,Divorced,10977,13090,2,Y,No,12,2,3,80,2,34,3,3,32,32,1,30
47,No,Travel_Rarely,110,Research & Development,24,3,Marketing,1,859,3,Male,76,3,3,Research Director,4,Married,8103,2509,1,Y,Yes,11,2,2,80,3,25,5,3,20,16,5,16
28,No,Non-Travel,1335,Research & Development,6,3,Human Resources,1,860,4,Female,74,1,3,Research Scientist,4,Divorced,5180,16563,2,Y,No,24,1,2,80,0,18,2,4,9,8,0,7
47,No,Travel_Rarely,1179,Research & Development,10,3,Technical Degree,1,861,3,Female,34,3,3,Research Scientist,2,Single,3836,19024,2,Y,No,14,3,1,80,1,20,5,4,8,7,12,5
48,No,Travel_Rarely,717,Research & Development,14,4,Technical Degree,1,862,3,Female,92,4,4,Manufacturing Director,3,Divorced,1651,21634,2,Y,No,15,3,3,80,0,37,2,3,37,33,12,31
41,No,Travel_Rarely,253,Research & Development,20,3,Medical,1,863,3,Male,76,2,3,Manufacturing Director,4,Married,8471,5747,2,Y,No,21,3,3,80,1,11,5,4,5,1,0,0
26,No,Travel_Rarely,511,Research & Development,3,5,Life Sciences,1,864,4,Female,54,4,5,Manager,3,Single,5966,21103,6,Y,No,25,2,4,80,2,40,5,2,34,31,0,30
20,No,Travel_Rarely,111,Sales,7,5,Medical,1,865,4,Female,79,1,5,Sales Executive,2,Married,9128,22287,1,Y,Yes,20,2,4,80,2,17,1,3,17,14,2,13
48,No,Travel_Rarely,1058,Research & Development,29,3,Medical,1,866,4,Female,74,4,3,Laboratory Technician,4,Divorced,2312,23389,1,Y,Yes,15,4,4,80,3,30,4,4,18,14,11,14
57,No,Travel_Frequently,653,Research & Development,2,3,Marketing,1,867,2,Male,59,4,3,Laboratory Technician,3,Single,1009,27887,0,Y,No,12,3,1,80,0,18,1,1,4,2,2,2
54,No,Travel_Rarely,657,Sales,7,5,Marketing,1,868,2,Male,77,3,5,Sales Executive,4,Married,3284,5336,0,Y,No,21,3,3,80,1,27,2,3,24,21,2,20
53,No,Travel_Rarely,981,Research & Development,17,3,Medical,1,869,4,Male,80,4,3,Manufacturing Director,2,Married,7900,28066,0,Y,No,13,3,3,80,1,12,1,2,10,6,5,6
41,No,Travel_Rarely,369,Research & Development,13,4,Life Sciences,1,870,2,Male,84,4,4,Research Scientist,3,Divorced,4751,19802,1,Y,No,14,3,4,80,3,17,1,3,9,8,1,6
48,No,Travel_Rarely,1115,Sales,26,3,Life Sciences,1,871,3,Male,84,4,3,Sales Executive,4,Married,4033,9599,2,Y,Yes,20,2,2,80,0,29,3,4,16,13,2,12
23,No,Travel_Rarely,768,Research & Development,21,4,Technical Degree,1,872,3,Female,75,3,4,Manufacturing Director,3,Single,5426,11650,0,Y,No,16,4,1,80,3,40,2,2,35,33,1,31
19,Yes,Non-Travel,552,Sales,9,3,Marketing,1,873,3,Male,60,3,3,Manager,2,Single,11970,21843,3,Y,No,16,3,3,80,1,27,4,2,25,25,4,25
37,No,Travel_Rarely,695,Research & Development,13,5,Marketing,1,874,3,Male,63,4,5,Laboratory Technician,2,Married,4520,23288,1,Y,No,22,3,4,80,1,26,2,4,30,29,1,28
45,No,Travel_Frequently,1322,Research & Development,15,4,Medical,1,875,4,Male,97,4,4,Manufacturing Director,2,Married,5095,9312,7,Y,No,12,3,4,80,1,29,5,3,31,29,3,29
28,No,Travel_Rarely,499,Research & Development,13,3,Life Sciences,1,876,1,Male,62,4,3,Research Director,3,Divorced,11137,9342,2,Y,No,12,3,3,80,3,20,0,3,20,18,7,16
21,No,Travel_Rarely,1022,Research & Development,17,3,Technical Degree,1,877,4,Male,85,3,3,Research Director,3,Single,4783,12759,4,Y,No,19,3,4,80,1,14,1,4,17,15,3,15
32,No,Travel_Rarely,1177,Sales,8,3,Technical Degree,1,878,4,Male,87,2,3,Sales Executive,2,Married,7663,11529,5,Y,No,22,3,1,80,2,14,3,3,17,16,5,14
23,Yes,Non-Travel,1493,Sales,9,5,Medical,1,879,4,Male,86,4,5,Sales Representative,1,Single,3680,23632,5,Y,No,12,3,3,80,1,13,4,4,0,0,0,0
47,No,Travel_Rarely,1499,Sales,9,4,Marketing,1,880,3,Female,46,2,4,Sales Representative,3,Single,3471,21465,2,Y,Yes,12,2,4,80,1,18,4,4,13,13,2,11
55,No,Travel_Rarely,1184,Human Resources,8,3,Medical,1,881,3,Female,40,4,3,Human Resources,3,Married,7140,2346,1,Y,No,13,2,2,80,0,11,2,3,7,4,0,4
19,Yes,Travel_Rarely,395,Sales,16,3,Technical Degree,1,882,4,Male,46,3,3,Manager,3,Married,15339,18500,2,Y,Yes,25,3,2,80,2,7,2,3,1,0,4,0
32,No,Travel_Rarely,889,Research & Development,20,3,Other,1,883,3,Male,39,3,3,Manager,3,Married,18648,12650,1,Y,No,19,4,4,80,0,22,0,3,14,12,1,11
28,No,Travel_Rarely,1053,Research & Development,7,4,Marketing,1,884,3,Female,55,3,4,Research Scientist,4,Divorced,4646,11612,1,Y,Yes,24,4,3,80,2,40,3,4,33,29,1,29
25,No,Travel_Rarely,970,Research & Development,17,4,Medical,1,885,3,Male,35,4,4,Research Director,2,Married,15549,12046,1,Y,No,16,1,4,80,1,38,2,3,35,32,0,30
43,No,Travel_Frequently,211,Research & Development,7,3,Medical,1,886,1,Male,45,4,3,Research Director,3,Divorced,7167,21466,1,Y,No,21,2,2,80,1,9,2,4,0,0,2,0
22,Yes,Travel_Rarely,208,Sales,6,4,Marketing,1,887,3,Female,33,4,4,Sales Representative,3,Divorced,2815,15709,1,Y,Yes,25,3,3,80,1,17,3,4,20,16,3,15
23,Yes,Travel_Rarely,1114,Research & Development,5,4,Marketing,1,888,4,Male,91,3,4,Research Scientist,1,Married,4344,3631,0,Y,Yes,25,4,3,80,1,5,3,4,0,0,4,0
43,No,Non-Travel,398,Research & Development,17,5,Medical,1,889,4,Female,93,1,5,Manufacturing Director,3,Divorced,5497,3999,1,Y,No,22,4,4,80,2,35,3,4,31,29,0,29
21,No,Travel_Rarely,940,Research & Development,8,5,Marketing,1,890,1,Male,85,4,5,Manufacturing Director,4,Married,2334,26443,1,Y,No,16,4,2,80,2,31,2,4,19,18,4,18
36,No,Travel_Rarely,1220,Research & Development,26,4,Life Sciences,1,891,4,Male,52,3,4,Laboratory Technician,1,Single,4412,17452,1,Y,Yes,22,3,3,80,0,33,3,4,35,33,3,31
37,No,Travel_Frequently,1086,Research & Development,1,4,Human Resources,1,892,3,Male,62,4,4,Manager,1,Married,8652,25653,4,Y,Yes,20,3,2,80,3,40,1,2,38,38,3,38
50,No,Travel_Rarely,946,Research & Development,16,3,Technical Degree,1,893,3,Female,60,4,3,Laboratory Technician,4,Single,3079,28721,1,Y,No,15,2,4,80,1,29,1,4,29,25,7,24
37,No,Travel_Rarely,180,Research & Development,17,4,Medical,1,894,4,Male,36,3,4,Manufacturing Director,3,Married,11803,14569,7,Y,No,25,1,2,80,3,13,4,4,6,6,2,5
29,No,Travel_Rarely,1375,Research & Development,3,3,Medical,1,895,2,Male,34,4,3,Research Scientist,3,Married,5272,10132,0,Y,Yes,17,3,1,80,0,35,3,3,21,19,1,17
18,No,Travel_Rarely,831,Sales,13,3,Life Sciences,1,896,4,Female,66,4,3,Sales Representative,3,Single,4566,24482,5,Y,No,21,1,3,80,0,8,4,2,9,6,3,6
43,No,Travel_Rarely,440,Research & Development,8,3,Life Sciences,1,897,3,Male,30,4,3,Research Director,4,Single,10361,27382,1,Y,No,25,3,3,80,1,21,1,3,7,3,10,3
31,No,Travel_Rarely,158,Research & Development,16,4,Life Sciences,1,898,4,Male,99,3,4,Research Director,2,Divorced,11666,9003,6,Y,Yes,14,3,2,80,0,34,5,2,26,23,3,22
55,No,Travel_Rarely,1021,Research & Development,24,2,Marketing,1,899,3,Female,74,4,2,Research Scientist,2,Married,4175,3691,1,Y,No,25,2,2,80,3,16,1,3,9,8,7,6
54,No,Travel_Rarely,248,Research & Development,7,3,Other,1,900,2,Male,76,3,3,Manufacturing Director,2,Single,5963,4704,3,Y,Yes,20,4,4,80,0,21,4,3,13,9,6,7
28,No,Non-Travel,847,Research & Development,21,3,Medical,1,901,3,Female,97,1,3,Research Director,4,Married,11655,23924,0,Y,Yes,20,3,1,80,0,12,2,4,10,10,3,8
53,No,Travel_Rarely,1142,Research & Development,15,1,Medical,1,902,3,Female,59,2,1,Research Director,3,Married,8692,21819,2,Y,Yes,13,4,1,80,0,15,1,3,5,2,4,1
30,No,Travel_Frequently,469,Research & Development,24,3,Medical,1,903,2,Female,89,2,3,Manager,4,Married,14320,10402,1,Y,No,17,4,2,80,0,27,2,4,20,19,2,18
60,No,Travel_Rarely,810,Research & Development,2,4,Life Sciences,1,904,4,Male,53,2,4,Laboratory Technician,3,Divorced,2901,28266,3,Y,No,24,2,4,80,1,40,1,2,32,28,3,26
20,No,Travel_Rarely,1314,Research & Development,24,4,Life Sciences,1,905,3,Female,60,1,4,Manufacturing Director,3,Married,7579,3777,2,Y,No,20,3,1,80,1,31,2,3,18,17,3,15
50,No,Travel_Rarely,349,Research & Development,28,3,Technical Degree,1,906,4,Male,57,4,3,Laboratory Technician,2,Married,3399,16843,6,Y,Yes,11,2,4,80,1,33,5,3,38,38,5,38
23,No,Travel_Rarely,251,Sales,27,5,Human Resources,1,907,3,Female,74,3,5,Manager,3,Divorced,15877,5147,2,Y,Yes,16,3,4,80,0,19,2,3,23,19,2,19
27,No,Travel_Rarely,815,Research & Development,2,4,Medical,1,908,3,Male,33,3,4,Research Director,2,Divorced,8726,10057,1,Y,No,23,3,3,80,0,29,3,4,17,16,0,14
22,No,Non-Travel,1338,Human Resources,10,3,Marketing,1,909,4,Male,90,3,3,Human Resources,4,Single,7458,20883,0,Y,Yes,21,4,2,80,0,40,4,4,34,32,6,31
40,No,Travel_Rarely,318,Research & Development,5,4,Human Resources,1,910,4,Male,68,3,4,Laboratory Technician,3,Single,2549,19070,3,Y,No,21,3,4,80,2,38,3,4,36,32,5,31
27,Yes,Travel_Rarely,1131,Research & Development,27,5,Life Sciences,1,911,2,Female,53,2,5,Research Director,2,Single,10809,29246,0,Y,No,21,3,4,80,2,15,2,3,18,14,11,14
19,No,Travel_Rarely,771,Sales,29,3,Technical Degree,1,912,4,Female,75,3,3,Manager,3,Married,9524,23450,4,Y,No,12,4,4,80,2,31,6,4,23,19,2,17
30,No,Travel_Rarely,962,Sales,4,3,Marketing,1,913,3,Male,82,4,3,Sales Representative,2,Married,4004,27505,1,Y,Yes,12,3,4,80,3,36,1,3,33,29,0,28
57,No,Travel_Rarely,405,Research & Development,15,5,Marketing,1,914,1,Male,77,4,5,Laboratory Technician,3,Married,2640,27890,2,Y,No,21,2,2,80,3,23,3,2,21,19,0,18
19,Yes,Travel_Frequently,504,Research & Development,13,4,Life Sciences,1,915,3,Female,38,3,4,Research Director,1,Divorced,7849,21217,2,Y,Yes,18,3,4,80,1,14,4,4,3,3,6,2
37,No,Travel_Rarely,961,Research & Development,17,2,Marketing,1,916,4,Male,51,3,2,Laboratory Technician,3,Married,2180,11965,1,Y,No,13,2,2,80,1,19,0,4,9,7,0,6
18,No,Travel_Rarely,481,Research & Development,21,4,Technical Degree,1,917,4,Male,31,3,4,Manager,3,Single,12370,4245,3,Y,No,19,1,3,80,3,5,3,3,1,0,9,0
54,No,Travel_Rarely,553,Research & Development,23,3,Life Sciences,1,918,2,Female,45,3,3,Manager,3,Married,14127,3185,1,Y,No,14,3,3,80,1,11,2,4,7,6,1,5
26,No,Non-Travel,1354,Research & Development,1,5,Medical,1,919,4,Male,34,3,5,Research Director,3,Married,11449,4464,0,Y,No,24,3,2,80,0,32,1,4,32,29,8,28
34,No,Travel_Rarely,795,Research & Development,18,3,Life Sciences,1,920,4,Female,41,4,3,Manufacturing Director,1,Married,7653,10575,7,Y,No,16,3,1,80,1,40,2,3,37,34,6,32
26,No,Travel_Rarely,246,Research & Development,28,3,Other,1,921,3,Male,81,2,3,Research Director,3,Married,8018,16535,1,Y,Yes,11,3,2,80,3,37,5,3,27,26,8,24
28,No,Travel_Rarely,151,Sales,15,4,Medical,1,922,4,Male,55,4,4,Sales Executive,3,Divorced,6414,16057,3,Y,Yes,21,3,3,80,2,18,4,4,9,7,1,7
32,No,Travel_Rarely,1225,Sales,14,3,Technical Degree,1,923,3,Male,44,3,3,Sales Executive,3,Single,6494,3521,2,Y,No,25,1,4,80,0,8,2,4,0,0,4,0
41,No,Travel_Frequently,444,Sales,9,3,Medical,1,924,2,Female,96,3,3,Sales Executive,4,Married,7530,19363,3,Y,No,20,1,3,80,3,31,1,3,33,29,0,29
55,No,Travel_Rarely,983,Research & Development,12,4,Life Sciences,1,925,4,Male,88,4,4,Laboratory Technician,2,Divorced,3693,17402,0,Y,No,20,1,4,80,3,0,2,3,2,1,1,1
52,No,Travel_Frequently,991,Sales,5,4,Life Sciences,1,926,2,Female,68,3,4,Sales Representative,3,Married,4565,22561,2,Y,No,13,3,2,80,0,4,3,3,8,7,2,6
47,No,Travel_Rarely,1138,Sales,29,1,Life Sciences,1,927,3,Male,92,3,1,Manager,3,Single,12142,5610,1,Y,No,14,3,2,80,3,9,4,3,4,0,5,0
48,No,Travel_Rarely,863,Research & Development,23,4,Life Sciences,1,928,2,Female,54,2,4,Laboratory Technician,3,Married,3878,25855,2,Y,No,15,3,2,80,3,7,5,3,9,6,0,5
22,No,Travel_Rarely,949,Research & Development,2,3,Medical,1,929,4,Male,70,3,3,Research Scientist,4,Single,4596,7700,7,Y,No,23,4,3,80,0,21,4,3,11,7,9,6
31,No,Non-Travel,1025,Sales,23,3,Life Sciences,1,930,3,Male,57,3,3,Sales Executive,2,Divorced,6313,13462,0,Y,Yes,11,3,3,80,2,15,3,4,17,17,0,16
28,No,Travel_Rarely,1297,Research & Development,23,3,Medical,1,931,3,Female,50,2,3,Laboratory Technician,4,Single,3871,9573,3,Y,No,24,2,4,80,0,15,1,4,20,19,2,17
26,No,Travel_Rarely,1484,Research & Development,7,3,Medical,1,932,3,Male,90,2,3,Research Director,1,Married,8738,20337,1,Y,No,14,2,3,80,2,33,1,4,20,19,0,19
51,No,Travel_Frequently,1231,Research & Development,21,4,Marketing,1,933,2,Male,86,4,4,Research Director,3,Married,9825,23930,1,Y,No,15,4,3,80,3,0,3,4,0,0,6,0
29,No,Travel_Rarely,290,Research & Development,9,3,Technical Degree,1,934,4,Female,40,2,3,Manager,4,Divorced,16173,11676,1,Y,No,14,3,1,80,1,5,3,4,2,0,0,0
52,Yes,Travel_Rarely,1175,Sales,18,4,Marketing,1,935,3,Male,48,2,4,Sales Representative,2,Single,2563,19267,1,Y,No,20,3,1,80,1,11,4,4,4,0,8,0
52,No,Non-Travel,1374,Research & Development,4,2,Human Resources,1,936,3,Female,30,3,2,Research Director,4,Single,11162,29103,1,Y,No,20,2,1,80,3,36,2,3,24,22,3,22
18,Yes,Travel_Rarely,511,Research & Development,2,5,Life Sciences,1,937,2,Male,61,4,5,Laboratory Technician,2,Single,1009,23207,1,Y,No,17,2,4,80,3,17,0,4,7,7,10,6
57,No,Non-Travel,328,Research & Development,24,4,Medical,1,938,2,Female,63,4,4,Laboratory Technician,4,Single,3305,18507,3,Y,No,18,2,3,80,0,26,2,2,16,12,1,12
39,Yes,Travel_Rarely,314,Research & Development,28,4,Medical,1,939,4,Male,46,4,4,Research Director,3,Single,8523,2525,0,Y,Yes,22,4,2,80,3,12,5,3,8,8,3,6
46,Yes,Travel_Rarely,1106,Research & Development,27,3,Medical,1,940,3,Male,84,3,3,Research Scientist,3,Married,4662,20470,1,Y,Yes,18,3,3,80,0,34,4,3,31,31,5,31
25,Yes,Travel_Rarely,1471,Research & Development,1,3,Marketing,1,941,4,Female,48,3,3,Research Director,4,Single,9291,17558,1,Y,Yes,13,3,3,80,0,10,0,3,5,5,7,5
28,No,Travel_Rarely,520,Sales,25,3,Medical,1,942,1,Female,71,4,3,Sales Executive,3,Single,7297,12347,3,Y,No,23,3,1,80,2,37,4,3,39,35,2,35
58,No,Travel_Rarely,1209,Research & Development,12,5,Medical,1,943,3,Male,88,3,5,Manufacturing Director,2,Divorced,7091,24795,0,Y,No,15,3,3,80,2,24,2,4,20,16,8,14
54,No,Travel_Rarely,1020,Research & Development,13,3,Medical,1,944,4,Male,67,2,3,Research Director,4,Married,11159,8099,6,Y,Yes,20,2,4,80,2,3,2,2,6,3,0,1
31,No,Non-Travel,1322,Sales,14,4,Human Resources,1,945,2,Female,60,3,4,Manager,2,Married,5827,11568,0,Y,Yes,25,3,2,80,0,6,2,4,6,5,5,5
47,No,Travel_Frequently,878,Research & Development,5,4,Human Resources,1,946,3,Male,95,3,4,Laboratory Technician,3,Single,3616,6406,1,Y,No,18,1,4,80,0,35,3,3,38,36,2,36
52,No,Travel_Rarely,322,Sales,27,3,Life Sciences,1,947,4,Female,98,4,3,Sales Representative,4,Divorced,2156,6135,0,Y,No,17,4,2,80,3,29,3,4,26,24,0,23
38,No,Travel_Rarely,277,Sales,28,4,Life Sciences,1,948,4,Female,79,3,4,Manager,3,Single,16204,26410,1,Y,No,24,1,4,80,0,4,3,3,7,7,2,6
54,No,Travel_Rarely,685,Sales,3,4,Other,1,949,1,Male,59,2,4,Manager,2,Divorced,8568,6876,3,Y,No,19,2,4,80,0,20,3,3,8,4,8,4
22,No,Travel_Rarely,1447,Research & Development,28,4,Human Resources,1,950,3,Male,64,4,4,Manufacturing Director,2,Married,10388,27156,2,Y,No,23,3,3,80,2,29,1,3,27,23,13,21
36,No,Travel_Frequently,636,Research & Development,27,3,Life Sciences,1,951,1,Female,88,3,3,Manager,2,Single,11958,20377,0,Y,No,20,4,2,80,1,16,2,4,14,14,2,13
31,No,Travel_Rarely,826,Research & Development,4,3,Medical,1,952,4,Male,46,3,3,Laboratory Technician,3,Divorced,1579,6525,0,Y,No,17,3,3,80,1,10,4,2,1,0,8,0
43,No,Travel_Rarely,425,Research & Development,17,3,Human Resources,1,953,3,Male,95,4,3,Laboratory Technician,2,Single,2579,16327,1,Y,No,12,3,2,80,0,13,3,3,6,4,3,3
21,No,Travel_Rarely,186,Sales,19,4,Technical Degree,1,954,4,Female,50,2,4,Manager,4,Single,15052,14127,6,Y,No,14,1,1,80,3,18,2,2,17,14,5,13
42,No,Travel_Rarely,1121,Sales,11,4,Life Sciences,1,955,1,Male,81,4,4,Sales Representative,3,Divorced,3711,27032,4,Y,Yes,22,2,4,80,3,34,1,3,21,20,0,19
59,No,Travel_Rarely,988,Sales,8,3,Marketing,1,956,3,Female,94,3,3,Sales Executive,4,Married,4271,12992,1,Y,Yes,24,3,1,80,0,11,0,4,9,5,3,3
42,No,Travel_Rarely,1393,Sales,12,5,Human Resources,1,957,2,Male,43,4,5,Manager,4,Married,17626,15538,2,Y,No,22,2,2,80,1,36,2,1,32,32,0,32
35,No,Travel_Rarely,213,Sales,18,1,Other,1,958,3,Male,45,4,1,Sales Representative,4,Single,2977,11643,5,Y,No,18,3,4,80,0,17,1,4,6,4,1,2
57,No,Travel_Rarely,729,Research & Development,18,5,Technical Degree,1,959,2,Male,84,3,5,Research Scientist,2,Married,5694,18587,2,Y,No,19,3,4,80,2,0,2,4,2,2,3,0
25,No,Travel_Rarely,1050,Research & Development,9,5,Technical Degree,1,960,3,Male,38,1,5,Manager,3,Divorced,7637,13018,5,Y,No,17,4,1,80,0,20,4,3,13,9,6,8
56,Yes,Travel_Frequently,851,Sales,5,5,Life Sciences,1,961,4,Male,37,1,5,Sales Representative,2,Single,2589,6213,2,Y,No,15,2,4,80,2,40,2,3,35,35,3,35
57,No,Travel_Rarely,153,Research & Development,21,4,Other,1,962,2,Male,63,3,4,Research Scientist,2,Single,5061,12044,1,Y,Yes,11,3,4,80,1,22,4,3,12,10,10,9
31,No,Travel_Rarely,185,Research & Development,17,3,Life Sciences,1,963,3,Female,62,4,3,Research Director,3,Single,9060,24307,3,Y,Yes,25,4,1,80,1,18,3,3,15,15,7,13
49,No,Travel_Rarely,813,Research & Development,13,3,Human Resources,1,964,4,Male,36,3,3,Research Director,4,Single,1237,13657,2,Y,No,19,3,3,80,3,19,1,2,15,13,1,11
55,No,Travel_Rarely,832,Sales,6,4,Medical,1,965,4,Male,50,3,4,Sales Executive,1,Divorced,6599,8365,3,Y,No,22,2,4,80,1,4,3,3,4,4,2,4
50,No,Travel_Frequently,842,Research & Development,24,3,Other,1,966,2,Male,34,4,3,Manufacturing Director,2,Married,3284,23376,0,Y,No,16,3,4,80,2,23,1,3,24,24,4,22
40,No,Travel_Frequently,930,Sales,22,3,Life Sciences,1,967,4,Male,41,2,3,Manager,2,Divorced,8145,24590,2,Y,No,12,4,2,80,1,33,3,4,37,35,10,33
32,No,Non-Travel,526,Sales,14,4,Medical,1,968,2,Male,88,4,4,Manager,4,Married,6949,12635,1,Y,Yes,21,3,2,80,0,40,1,4,37,37,13,37
50,No,Non-Travel,1146,Research & Development,15,3,Life Sciences,1,969,3,Male,87,3,3,Manufacturing Director,4,Married,10718,28628,1,Y,Yes,20,4,4,80,1,40,2,4,37,36,6,35
42,No,Travel_Frequently,157,Research & Development,23,5,Marketing,1,970,4,Male,66,2,5,Laboratory Technician,1,Single,5018,25885,3,Y,No,20,3,4,80,1,38,3,3,38,35,4,35
34,No,Travel_Rarely,1416,Research & Development,14,4,Other,1,971,4,Male,74,2,4,Research Director,3,Married,11024,9459,2,Y,No,12,2,4,80,1,40,1,3,40,39,6,37
50,No,Travel_Rarely,913,Sales,4,4,Technical Degree,1,972,4,Male,54,4,4,Manager,4,Single,11171,4192,2,Y,No,20,2,4,80,2,28,1,3,25,22,1,22
19,No,Travel_Rarely,908,Sales,18,4,Medical,1,973,4,Female,56,3,4,Manager,3,Married,12102,23433,7,Y,No,11,1,3,80,1,15,2,3,12,11,1,10
31,No,Non-Travel,1110,Sales,1,5,Life Sciences,1,974,2,Male,80,3,5,Manager,3,Married,16074,21093,3,Y,No,22,2,4,80,3,27,2,3,25,22,4,20
57,Yes,Travel_Rarely,756,Research & Development,12,4,Human Resources,1,975,3,Male,71,3,4,Research Director,1,Divorced,4049,27758,2,Y,Yes,14,4,4,80,1,6,4,4,0,0,8,0
57,No,Travel_Rarely,1108,Research & Development,22,4,Technical Degree,1,976,3,Female,71,4,4,Manager,3,Married,8129,21212,2,Y,No,20,3,4,80,0,9,1,3,7,5,11,4
56,No,Non-Travel,1009,Research & Development,9,3,Technical Degree,1,977,3,Male,89,3,3,Manufacturing Director,3,Single,10409,11150,1,Y,No,21,3,2,80,0,0,2,3,3,1,2,1
23,No,Travel_Rarely,1498,Sales,10,5,Technical Degree,1,978,2,Female,87,4,5,Manager,4,Single,16364,6074,4,Y,No,23,3,4,80,3,27,2,4,20,16,6,15
23,No,Travel_Rarely,109,Research & Development,21,4,Technical Degree,1,979,3,Male,51,3,4,Research Scientist,2,Single,5296,24334,1,Y,No,12,3,2,80,0,34,2,4,21,18,7,18
20,No,Travel_Frequently,225,Research & Development,28,3,Medical,1,980,4,Male,87,2,3,Laboratory Technician,2,Married,2402,12250,3,Y,No,20,3,1,80,0,32,3,3,36,32,4,32
24,No,Travel_Frequently,1226,Research & Development,18,1,Technical Degree,1,981,4,Male,40,3,1,Manufacturing Director,2,Married,10374,2068,1,Y,No,21,4,3,80,0,13,2,3,2,0,2,0
25,No,Travel_Frequently,1091,Research & Development,17,4,Marketing,1,982,3,Male,35,2,4,Manufacturing Director,3,Divorced,11267,16015,0,Y,Yes,19,3,3,80,1,28,4,4,18,15,4,15
59,No,Travel_Frequently,936,Research & Development,19,2,Other,1,983,3,Female,51,4,2,Manager,4,Single,14585,3637,0,Y,Yes,12,3,1,80,1,0,3,2,0,0,4,0
32,No,Travel_Rarely,1218,Research & Development,4,5,Technical Degree,1,984,4,Male,41,1,5,Research Scientist,4,Married,1133,7663,2,Y,No,21,4,4,80,0,40,1,3,28,25,4,24
46,No,Travel_Rarely,867,Research & Development,16,5,Life Sciences,1,985,3,Female,56,4,5,Laboratory Technician,1,Married,3630,10393,1,Y,No,19,3,4,80,1,30,3,4,22,22,4,20
